name,reviews.rating,reviews.text,reviews.title,reviews.username
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Easy for 3 year old to navigate. Like the adult to kid use.,Great for 3 year old granddaughter,TGrandma
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"I'd suggest 8-12 is a good age for this tablet, it's a great starter tablet until your young one shows responsibility, care and proper use of electronics.",Solid tablet for kids,TxGamerDad
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"This was a life saver on our recent cross country flight. It was nice not having to worry if my three year old was too rough with it, knowing it had a great Amazon warranty.",My three year old loves it,porr
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Grandson plays outside with it Love that it has the protected case Plays games with the other kids,",Grandson Loves it!!!!,MeeMee
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,nice and easy-to-use for a 3 yr old ..............,tablet,dnalor
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,I got this for my one and two year old girls and I don't have any complaints! The battery life isn't great but I don't really mind that!,Great for kids!,Sanderson
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,My son loves this thing. He is always on it. Great learning tool and it keeps him entertained,Decent,Leaplan
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,"My toddler did not like this tablet. It was a bit slow for her. Instead, she preferred an iPad over the Kindle Kids version.",Processor is slow,Mommyof1
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,My son already had one just upgraded. But he loves it.,Kindle,Venessa
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,This has a lot of great features for kids and for parents who want to protect them. My kids love having their own.,Great for kids,FULLTINEDAD
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"nice item, and cute. the tablet is difficult to navigate","Cute, but not user friendly",Aidans
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,Only good for kids and games. Battery life is good.,Great for kids,Jojo9166
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"offers a lot for the price, good parental controls",excellent for 5-8 years,Jake
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"I bought this tablet for my 4 year old grand daughter and she loves it.We set the parental controls for her age group, and now we don't have to worry about what she is doing on it. We downloaded her favorite disney movies onto it, and now she has her own little private movie theater. It also works great with our Amazon Fire TV and can watch a lot of her favorite kid shows. This is a great buy for the money and I recommend it to everyone.",Awesome tablet for young children,mikepapp13
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,It's a really good tablet for children good parental controls expandable up to 128 gigs I like that so it allowed me to download as many things for the children to utilize separate from the Internet all around is a good device,Tablet for children,Keith
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Great tablet for a toddler to start on! The parental controls can be fiddled with a little bit but good anyways!,Great games,Donny
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I think the tablet is great it's plenty apps and books for children to read and interact with I also like the option that they don't just have books that you read yourself you can choose one that would read to you the tablet is just a good all-around Device it allows you to add additional apps that you would purchase separate to it,Tablet for children,Keith
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,It was ok. You need Internet. The SDmini is a hassle.,Kids Tablet,KatsTablet
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"My daughter absolutely loves her new tablet. And it does do everything I wanted it to do for her. The free year of Amazon Freetime is an awesome bonus!! The only problem I have with it is that whenever your wifi gets turned off and then back on, your apps on the kids profile have to load again almost as if they haven't been downloaded yet. This happens if the wifi strength gets weak also and it really frustrates my daughter who is 4 years old. I wish that could be fixed because other than that, the tablet is GREAT for my daughter and she has so much fun with it!! I'm sure other kids will love it also!!",Daughter loves it!!,Mommy000333
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"He loves it. He likes the camera and the apps, going to have to get one my granddaughter too.",Great tablet for my grandson,Kingoftheworld
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,we bought 3 of these for our kids and they love them these are the best tablets on the market they have great learning apps on them aswell,great tablet for children,aj60
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"Easy to hold, access to some free games - just be careful if you have 1-click payment option. My 3 year old charged $16 to my account in 3 days. Good news - I received emails about the purchases and was able to get help in stopping the process from happening too often. She loves the ""FIRE""",Love it for my granddaughter!,Justme
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"My son loves it. It does have some flaws though. When he closes an app and then tries to open it again sometimes it has to download all over again. Also, even though apps are supposed to work without wifi, apps will load up fine and then we receive an error message saying we have to download the app again although the app is running perfectly in the background without wifi. Eventually all apps will disappear from the screen until we get back to wifi and restart the tablet.",Great but aggravating at times,Dani
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,It's amazing! Best gift I've bought for my grand babies so far!,Kid friendly,Lupe
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,The kids couldn't wait to turn them on and I'm very excited.,Very good product,richiepoo
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Best Buy assistance helped in describing the features. and loved the product overall. Like parental control feature,Good Buy for Kids,Apoo
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Perfect for my son! He has fine motor deficits and the games definitely help him work on using one finger at a time to play them! I also don't have to worry about him getting onto anything that isn't kid friendly since he doesn't know my passcode for the adult profile!!,My son loves it!!,MegC
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My daughter loves this! Expandable storage helps when we make our twice yearly drive to Texas and all the games and apps are definitely age appropriate so I don't have to worry about get getting onto anything she isn't supposed to be on!,Perfect for kids!,MegC
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My granddaughter loves it. It was a perfect gift for her long airplane trip.,Great product,Norman
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Setup was extremely easy. Easy for grandchild to use. Only difficulty is with parental controls stopping connection with library.,Good for grandchild,dotingoldgrandma
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"Not very user friendly, in addition the camera exposure is not sharp enough. However a great tablet for a child to play with.",good learning tool,Diana
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,This tablet is very kid friendly. You log on the tablet and the kids is having fun...,Easy to used..,jpjp
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My kids really enjoyed this tablet. Its kid friendly...,Great kids tablet,jpjp
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",2,"Not sure why, but it kept freezing and ended up having to return it. Very disappointing",Kept freezing,ark12131
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,I really like it my complants is that it gives them to many choices that they try to pick all of the apps.,Great kendal,Jordan
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,The Amazon Fire for Kids is an excellent starter tablet. The supporting games and apps are exceptional. Use of tablet is simple and non-intimidating.,Excellent Starter Tablet for Kids,DanielSanLuis
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,"I have a few issues with this tablet. Mainly the fact that I can't get Google services on it, not even YouTube. Aside from that, the biggest downfall is the charging. The port is very loose and comes undone easily and the charge doesn't hold for very long.",Sturdy Tablet,Impossiblgirl
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Son loves this tablet and uses it everyday. Nice to know that this has a 2 year manufacturer warranty. No questions asked.,Best tablet for young children,dobylucky
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I love this this memory card. The price was good ty,Great micro card,Pdavis
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Fun apps for kids along with some great educational apps and videos,great tablet!,jt2016
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,The value was there with a sale price reduction of $30. Especially for the 16GB model. Another key factor is the 2 year no questions asked warranty replacement. A valuable consideration for a tablet primarily used by a child.,Great value and super warranty,woowoo44
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"We are super happy with the kindle fire. We had bought several DVD players for our vehicle that never lasted long due to living on a dirt road, and the kindle fire was a perfect fit for replacing them. Now our almost two year old son loves the movies, shows, and games, along with the books that he can look through while we read. It also doubles as a tablet for me since it gives the options for different profiles. We love it!",Great for our almost two year old,ZodelFamily
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"Purchased the tablet for my 9 month old daughter since I notice that she loves phone screens and tablets. Keep in mind isn't intend for kids her age but make sure there is adult supervision. Pluses: the tablet can take a good beating. Tons of hard tapping and even with the tough case can even take biting as well without causing any damage to the pink case. ( daughter is teething lol) . I'm a Amazon prime member,which gives access to tons of shows and free apps. So if you have Prime you can totally take advantage of a full library of entertainment. Some of the apps are great even for my 9 month old daughter works great to keep her entertained. Also when she is older I have tons of options to change and control. Also I get my own side she can't do anything unless I give her action.Cons: Average battery life 5-6hours tops of nonstop use and also wish that there was a way to lock the screen while watching Amazon, Netflix or any other video app so when my daughter taps in any direction or anywhere that the videos wouldn't stop playing.",Great product at a great price,ProtoApocalypse
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Our young son spends hours fully engaged playing games on his tablet.,Our son loves his tablet,DaveL
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Easy and age appropriate. Can set timers for tv and movie watching my granddaughter finds the educational games more interesting and fun.,easy to teach my 3 year old to use it,watchtimer100
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,i actually purchased for a friends daughter and she is very happy,great forids,thesatchman
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,The Kindle Fire is small but does everything it should for a young child. Worth the low cost I paid for it.,Money's Worth,Pjoann
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My daughter loves her tablet. Amazon has plenty of games for her to play. It is also easy for her to use.,Great starter tablet.,RayC
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Kids Kindle was a Christmas present for great grandson age 4. His mother has downloaded many word games and etc. from Amazon's childrens library. A big feature of the Kindle is the case and the 2 year no fault warranty. His Mother says he loves the Kindle and uses it all the time. Great purchase.,Kindle for Great grestandson,Griffin
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"I bought 3 for my three granddaughters for Christmas. They love it. I love it too, free games, books, movies",Love It,ELOVE
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Would be lost without my kindle and kindle unlimited spend lots of time reading,Kindle is great,Naturelover
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"This has been a great replacement for my daughters Leap Pad. The parental controls are very functional and the year free download of everything has been worthwhile. I really appreciate the usage timers - they are customizable and I can set a time limit for apps, a different time limit for reading and a third time limit for videos. The case seems sturdy and should prevent damages due to drops. On top of this, it is a fully functional Kindle, and I am able to use it when she is not!",Great for my 5 year old!,DiverWalt
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"I highly recommend this tablet for a toddler. There are plenty of learning activities that engage little minds. The case that comes with it is sturdy, my toddler drops/throws this tablet and it's not damaged at all.",Perfect for toddler,Txmama
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,granddaughter loves it! Now my Ipad if free for ME to use,Granddaughter loves it!,Davy
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,best money I ever spent for my grand child she just love it,great for kids,nicole
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Great for kids if you don't want to spend money on the IPAD.,Great for kids,Shopper
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,"Tablet is great. I am trying to get my daughter use to the kindle. We started her at 10 months on an Ipad and thought it would be easier to get one her own tablet now that she is almost 2. Not so, she is struggling to navigate in the kindle. I am not able to transfer her games and movies.","Great tablet, just not for my daughter",Daily
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My kids love their amazon kindles! They can take them anywhere and play on them! Great battery life!,Kids love it!,jennieb1
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My daughter absolutely loves this! It is very user friendly. My only issue with it would be that it doesn't come with a camera automatically installed.,Excellent for toddlers!,nickieb34
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",2,"I am disappointed that this is not more toddler friendly. It is a kindle inside a kid proof case. You have to set up child locks, etc. My biggest complaint is most of the games that are available you have to be connected to the internet. I wanted something to take to church, in the car, etc.",It's ok,DeDe
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,My 5 year old loves her Kids Fire Edition Kindle! Very easy for her to use.,Good for little fingers,Illini68
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Got it for my son and he loves it! Definitely would recommend it!,Great!,Candace
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"It freezes a lot. Lots of problems getting games to cooperate. But overall, my son loves it.",my son loves it,russ
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Got it for our grandson for Christmas and he won't put it down. Comes with free kids software which is great.,Great for kids,Ace1
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"This is perfect for my 3 year old. He loves this. The charger can be a little tricky at times, so I do have to be the one to plug it in. I've made sure to download a few of his favorite things on it for when we are offline & it's worked just fine. I will be buying an SD card soon to give him more room though, but we haven't run into any issues so far.",Perfect for my 3 year old,Whodeycourtney
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Great for my kids. Syncs to all of our Amazon videos and netflix. The protective kids case is a must. Makes it easier for smaller kids to hold without touching the screen. Also does well with drops to the ground,Great for my kids,VTJeep
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"I purchased this for my 4 and 2 year old grandchildren. They were using parents phones and running the battery down. Now they have their own device and can watch their cartoons and play games. Love the case, it makes it easy for little hands to hold on to. Overall very good purchase.",Great device for my grandchildren,Sass2050
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I bought these for my niece and nephews for Christmas. They love them! They know how to turn them on and locate an app. I love being able to set time limits so they aren't on their tablets very often! Great investment!,easy,cnicole114810
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,the device works flawlessly... nearly indestructable for a 2 yr old... also comes with a no questions asked replacement policy through Amazon in the event that the screen breaks or something crazy,Perfect for a 2 yr old,ultraflip
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"Bought it for our 2 year old son, has really helped with his vocabulary",best tablet for the money,Zach
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Love this tablet bought this for my granddaughter she enjoys it and plays with it daily,Amazon 7-inch fire kids tablet,Jason
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Very durable and easy to use. Last for several years with all that it can do.,Great for a young child,Teresa54
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Keep your child entertained with this Amazon Fire Kids Edition tablet. Thousands of child-friendly e-books, TV shows, games and educational apps accessible through this tablet engage your child in a healthy way, while its kid-proof case prevents easy damage. An expandable memory of up to 128GB on this Amazon Fire Kids Edition tablet provides plenty of storage. movies,",A great little computer,drugs
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,So read reviews on a few tablets but honeatly felt this was the one for my kids bought it and sure enough it was it best apps for kids especially reading for kids amazon did a good deal on this and if you have prime it links up with your account for videos too,Good tab for kids,Sirfern86
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,May grandson loves this. Went on a long car trip and he was able to watch movies and keep entertained.,Well worth the purchase,conman
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Love the amount of time we can set that she can be on this! The bumper guard has been handy. Apps that were on it are awesome. Best of all she loves it!,Awesome tablet for my young daughter.,Mike
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,We decided to buy the tablet so our toddler could play educational games on hers instead of going for my iPad. I love how we can block her from going on the Internet as well as set a curfew. It's easy to use and my daughter loves it!,Great tablet for kids,Jccc17
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Santa brought this to our daughter, she's 7 and it's perfect for her!! Easy to use and figure out!",Great for 7 year old,Momof2
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Works great, easy to use for my 4 year old. I can adjust settings easily. Easy set up",Great for my 4 year old,Melissa
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My 4 year old loves it. I love that she can use it unsupervised without worry. She has been learning her alphabet and this has been a great tool.,Awesome,Techmomma
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Easy to set up and turn on and off restrictions. Piece of mind that daughter can't access adult appropriate content,Perfect for kids!,Dylanika
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,I bought this for learning and entertaining purposes. My daughter is 5 & enjoys it. I compared this to other learning tablets and found for the price & protection plan this works best for us.,Fun learning & entertaining,Minena
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Great product easy to use. My niece loves it won't put it down.,Great starter tablet,Jtor007
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,Simple to operate for a 3 yr old . Would recommend,Works great for 3 yr old,dm79
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",2,Picture quality is not good. I don't like this product,Not good,Nysr
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Great tablet for my three year old son It's really easy for him to use,Great tablet for my 3 year old,Vonjay
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"The kindle fire kids is perfect size for our toddler, case is super durable, and I love how it can set up age appropriate as our child grows",Perfect for our toddler,DeeE
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",1,This is just a regular fire tablet that has protective case.,Not for kids,Dontbuy
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My grandkids plays with this tablet all the time.lots of videos and games,Grandkids love this,Freeme
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I bought this as a gift for my grandkids. They absolutely love it!,Awesome fun for toddlers and older,Nana
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"I love the parental controls available. You can set what time they can start and stop using, as well as how much time on each activity. Also love the guarantee of replacement.",Love it!,Treys
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Perfect for kids. He has his own tablet, and I can control all access to everything. I don't have to worry about what he's getting into....",My 6yr old grandson loves this,EKSJr
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"my kid loves it of course. I haven't had a chance to look at it's potential for parent use, like email. Seems like a winner.",good for kids,dad1
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Bought this for my step sons. They positively love it and it is so easy to navigate. The only draw back is with the capability for them to download games the memory is close to full,Excellent Tablet for kids,sween96
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,The grandkids love it they spend time playing the games they like.,Agreat gift for the grandkids,satch
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Great product. As advertised. Very easy to set up profiles with daily goals and limits. Great purchase.,Easy to use.,PopPop
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Great for kids! It's very easy for them to navigate.,Great for kids,Lauralar
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,originally had a 4g and needed a larger one for my nephew to play games and this is perfect for a 5 year old.,great for kids,dupasue
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,My grandson really enjoys his new Kindle that he for for a Christmas present.,Child Kindle Review,TeachersEyewitnessNews
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My son enjoys to play with his tablet but definitely you gotta take a little time to set it up for them to be safe while they are playing with.,Good for kids under 10y,Happylife
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,Purchased for my grand child. They love it. They play and add gamehis.,Great for kids,Peanut
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"Grandson has loved this since he opened it for his Birthday He was able to use it,figure it out, right away The protective case actually makes it easier for him to handle. Simple to set up for his home internet and parents were able to view and set up controls of their choice.",Very good tablet for 8 year old,KB42
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"My Son absolutely loves this thing, very durable and comes with a great warranty.",Fantastic!!,Steve
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,I bought this as a gift for my smart 1 yr old niece and she loves it. she is always using the tablet. it's her favorite toy.,Gift for my 1 yr old neice,Camie
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I absolutely love the parental controls on this device. You can even set a time limit on how long they can use it.,Great tablet for a 2 year old,roxy
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,This is a great tablet for children lots of great options to regulate what content that is available to the children.,Great tablet for young kids,keepingthelightson
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,This is great product. The tablet are made tough and great price.,Great tapblet,john
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,It's ok but I rather have bought Samsung Galaxy Tab,Good,Antiseir
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",2,"You can not block Bing and it shows ""trending now"" News content. This can not be deleted or blocked. It also types ahead and adds content.",Internet Issues,LukesFire
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"I didn't know how well he would do with a full blown tablet, but I am shocked at how well he navigates it ON HIS OWN. He does get stuck from time to time, but a few times and key words and he can pull up apps, close them, pause and play movies etc by himself. His vocal skills have improved and he is saying and identifying letters- and it has to be because of the tablet. I'm impressed at how well it holds his attention. His letter understanding (he's 3.5) has transferred off screen to the physical materials we use. Plus, it's a great motivation tool. I love it, and he does, too.","Autism, Speech Delays, and Fire Kids Edition",TheHonestOne
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,It is super easy to set daily limits and goals for children on the device. Remember to set up Amazon Household which makes installing apps via site easier. Has everything a typical Android tablet has.,Great Tablet for Kids,JackSwede
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My son loves this tablet. It is easy for him to navigate and extremely durable.,Excellent Tablet for a toddler,Mimi
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Great product!! My daughter loves it!!! She is two years old!!! Kids mode is the best.,Great!!!,Jackson
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Bought this for my two yr old and she loves it not to mention super durable.,Great tablet,JessicaPerez
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,I got this for my three year old for Christmas and she loves it!,Great,Ella
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Have fun with it .Good game Good apps . Easy to used,Good,Papa
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"I purchased this tablet for my 4 year old daughter and its FANTASTIC! Its durable and very user friendly! Love all all the free educational games, movies & books!",Best tablet out there for kids!!,sofiasmom101
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Great for kids, bought both colors for two of my kids.",Awesome,Silentbob
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Great for kids. Bought both colors for two of my kids.,Awesome,Silentbob
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,This is very durable for a young child. It is very easy to use even for my 2 yo granddaughter.,Durable and easy to navigate,Patti
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My granddaughter loves this and it came as promised.,Great product,Kadarsey
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My husband and I purchased 3 of these for each of our kiddos and to say they're a hit would be a massive understatement. And the parental controls on these are awesome. We love our new Fires!!,Great tablet for a great price,Lyss
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,We purchased this as a gift and the feedback we have received has been great.,Very nice!,BDYE
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I bought 5 tablets for my grandchildren for Christmas. They loved them. Ages ranged from 5 to 12. Made shopping easy for this grandma.,Perfect gift,Mert
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Grandson loves this tablet, does everything he needs",great for children,Robert
